"","Site","Quadrat","Insertion_Depth_cm","Compaction_Ratio","Core_Length_Corrected_cm","Bagged_Slice_Number","Slice_Number","Analysis","Rhizome_Removed","Slice_Height_cm","Slice_Height_Corrected_cm","Slice_Area_cm2","Slice_Volume_cm3","OLOI","ILOI","Sample_Density_g_per_ml","Sediment_Density_g_per_ml","Organic_Content_Density_g_per_ml","Inorganic_Content_Density_g_per_ml","Shell_Density_g_per_ml","Rhizome_Density_g_per_ml","Percent_Carbon","Factor","Sediment_Depth_cm","Sediment_Depth_Group"
"774","SMAR14",1,50,0.564,15.9048,11,3,"LOI analysis","Y",2,1.128,20.2682991638999,22.8626414568791,3.855,0.593,1.97243175444329,1.96355264043615,0.07657855297701,0.0117813158426169,0.00219572178895783,0.00684522828629284,1.5006345,"Seagrass",3.384,"0-10cm"
"775","SMAR14",1,50,0.564,15.9048,13,1,"LOI analysis","Y",3.2,1.8048,20.2682991638999,36.5802263310065,1.037,0.416,2.51417252500825,2.50845905571178,0.0250845905571178,0.0100338362228471,0.0044559593077705,0.00129304831446346,0.1370043,"Seagrass",1.8048,"0-10cm"
"776","SMAR14",1,50,0.564,15.9048,9,5,"LOI analysis","Y",2,1.128,20.2682991638999,22.8626414568791,3.617,0.565,2.24199815654184,2.23390635313632,0.0804206287129075,0.0134034381188179,0.00650843430671165,0.00160961278553084,1.3854663,"Seagrass",5.64,"0-10cm"
"777","SMAR14",1,50,0.564,15.9048,12,2,"LOI analysis","Y",2,1.128,20.2682991638999,22.8626414568791,2.311,0.594,2.30703876013109,2.30625144952947,0.0530437833391778,0.0138375086971768,0,0.00124657511922905,0.7534929,"Seagrass",2.256,"0-10cm"
"778","SMAR14",1,50,0.564,15.9048,8,6,"LOI analysis","Y",2,1.128,20.2682991638999,22.8626414568791,2.869,1.577,2.01227841878076,2.00969778958656,0.0582812358980103,0.032155164633385,0,0.00113285247677306,1.0235091,"Seagrass",6.768,"0-10cm"
"779","SMAR14",1,50,0.564,15.9048,7,7,"LOI analysis","N",2,1.128,20.2682991638999,22.8626414568791,1.771,0.536,2.02903063880408,2.02903063880408,0.0365225514984734,0.0101451531940204,0,NA,0.4921869,"Seagrass",7.896,"0-10cm"
"780","SMAR14",1,50,0.564,15.9048,1,13,"LOI analysis","N",2,1.128,20.2682991638999,22.8626414568791,3.008,0.377,2.36560592099592,2.36560592099592,0.0709681776298776,0.00946242368398369,0,NA,1.0907712,"Seagrass",14.664,"10-20cm"
"781","SMAR14",1,50,0.564,15.9048,4,10,"LOI analysis","N",2,1.128,20.2682991638999,22.8626414568791,3.461,0.536,1.96175932184358,1.96175932184358,0.0686615762645252,0.00980879660921789,0,NA,1.3099779,"Seagrass",11.28,"10-20cm"
"782","SMAR23",1,50,0.898,40.3202,20,1,"LOI analysis","Y",2.4,2.1552,20.2682991638999,43.6822383580371,2.495,2.11,1.23098087509306,1.21115588368804,0.030278897092201,0.0254342735574488,0.0122200697598132,0.00793686434193936,0.8425305,"Seagrass",2.1552,"0-10cm"
"783","SMAR23",1,50,0.898,40.3202,18,3,"LOI analysis","Y",2,1.796,20.2682991638999,36.4018652983642,4.702,3.335,0.879405484790871,0.863499706467308,0.0405844862039635,0.0284954903134212,0.0118153285957939,0.00665350519856145,1.9104978,"Seagrass",5.388,"0-10cm"
"784","SMAR23",1,50,0.898,40.3202,19,2,"LOI analysis","Y",2,1.796,20.2682991638999,36.4018652983642,2.862,2.629,1.07950512090285,1.06983528675796,0.0310252233159807,0.0278157174557069,0.00385145098612021,0.00623319706669526,1.0201218,"Seagrass",3.592,"0-10cm"
"785","SMAR23",1,50,0.898,40.3202,16,5,"LOI analysis","Y",2,1.796,20.2682991638999,36.4018652983642,5.943,3.448,1.00250357230018,0.996817050516105,0.0588122059804502,0.0338917797175476,0.00559586708896353,0.000304929429000958,2.5110177,"Seagrass",8.98,"0-10cm"
"786","SMAR23",1,50,0.898,40.3202,15,6,"LOI analysis","Y",2,1.796,20.2682991638999,36.4018652983642,4.214,3.719,1.04621012379031,1.03909510378029,0.0436419943587723,0.0384465188398708,0.0070793075543736,0.000299435205054995,1.6743546,"Seagrass",10.776,"10-20cm"
"787","SMAR23",1,50,0.898,40.3202,1,20,"LOI analysis","N",2,1.796,20.2682991638999,36.4018652983642,2.339,2.542,1.25402914454637,1.24804044044527,0.0287049301302413,0.0312010110111318,0.00604639345253251,NA,0.7670421,"Seagrass",35.92,"below30cm"
"788","SMAR23",1,50,0.898,40.3202,11,10,"LOI analysis","N",2,1.796,20.2682991638999,36.4018652983642,2.685,2.704,1.44031080743426,1.42825098587287,0.0385627766185674,0.0385627766185674,0.0132712979414741,NA,0.9344715,"Seagrass",17.96,"10-20cm"
"789","SMAR23",1,50,0.898,40.3202,6,15,"LOI analysis","N",2,1.796,20.2682991638999,36.4018652983642,3.337,4.018,1.28941194675838,1.27564891577374,0.0420964142205334,0.0510259566309495,0.0145651876807485,NA,1.2499743,"Seagrass",26.94,"20-30cm"
"790","SMAR23",1,50,0.898,40.3202,14,7,"LOI analysis","N",2,1.796,20.2682991638999,36.4018652983642,7.014,1.594,1.09846019351642,1.04332565621868,0.0730327959353079,0.0166932104994989,0.0556949481402291,NA,3.0292746,"Seagrass",12.572,"10-20cm"
"791","SMAR24",1,50,0.756,28.5768,16,2,"LOI analysis ","Y",2,1.512,20.2682991638999,30.6456683358167,4.2,2.655,1.03561128614408,1.01051801711913,0.0424417567190035,0.0272839864622165,0.0129023128380556,0.0124063210445845,1.66758,"Seagrass",3.024,"0-10cm"
"792","SMAR24",1,50,0.756,28.5768,15,3,"LOI analysis ","Y",2,1.512,20.2682991638999,30.6456683358167,3.691,2.573,1.20946946217129,1.19067398368186,0.044054937396229,0.0309575235757285,0.00825238977426467,0.010552878026877,1.4212749,"Seagrass",4.536,"0-10cm"
"793","SMAR24",1,50,0.756,28.5768,17,1,"LOI analysis ","Y",3,2.268,20.2682991638999,45.968502503725,3.087,2.837,1.21781213115358,1.20791404931019,0.0374453355286159,0.0338215933806853,0.00743117529165365,0.0030281604232968,1.1289993,"Seagrass",2.268,"0-10cm"
"794","SMAR24",1,50,0.756,28.5768,12,6,"LOI analysis ","Y",2,1.512,20.2682991638999,30.6456683358167,2.613,2.564,1.47299773349182,1.45906427981997,0.0379356712753192,0.0379356712753192,0.0119005399394003,0.00232985618775207,0.8996307,"Seagrass",9.072,"0-10cm"
"795","SMAR24",1,50,0.756,28.5768,13,5,"LOI analysis ","Y",2,1.512,20.2682991638999,30.6456683358167,4.12,2.625,1.21841036686939,1.18976031458863,0.0487801728981338,0.0309337681793043,0.027416599004892,0.00106703497674359,1.628868,"Seagrass",7.56,"0-10cm"
"796","SMAR24",1,50,0.756,28.5768,11,7,"LOI analysis ","N",2,1.512,20.2682991638999,30.6456683358167,2.978,3.477,1.55751212461616,1.53822718054107,0.0461468154162321,0.0538379513189374,0.0195688341147747,NA,1.0762542,"Seagrass",10.584,"10-20cm"
"797","SMAR24",1,50,0.756,28.5768,3,15,"LOI analysis ","N",2,1.512,20.2682991638999,30.6456683358167,3.226,4.243,1.35128395785715,1.34573668121965,0.0430635737990288,0.0565209406112253,0.00592579669041702,NA,1.1962614,"Seagrass",22.68,"20-30cm"
"798","SMAR24",1,50,0.756,28.5768,8,10,"LOI analysis ","N",2,1.512,20.2682991638999,30.6456683358167,3.473,5.037,1.36012696943812,1.34756401940612,0.0471647406792142,0.0673782009703061,0.0127652624740701,NA,1.3157847,"Seagrass",15.12,"10-20cm"
"799","SMAR24",1,50,0.756,28.5768,1,17,"LOI analysis","N",2,1.512,20.2682991638999,30.6456683358167,4.139,4.998,1.19197922524363,1.17788261637656,0.0482931872714389,0.058894130818828,0.0150004886485942,NA,1.6380621,"Seagrass",25.704,"20-30cm"
"800","SMAR25",1,50,0.742,27.5282,18,2,"LOI alysis ","Y",2,1.484,20.2682991638999,30.0781559592275,5.231,4.597,1.06658799307669,1.03826178846644,0.0539896130002548,0.0477600422694562,0.0232727033182781,0.00420903462870573,2.1664809,"Seagrass",2.968,"0-10cm"
"801","SMAR25",1,50,0.742,27.5282,17,3,"LOI alysis ","Y",2,1.484,20.2682991638999,30.0781559592275,3.811,3.701,1.20087149122315,1.1865421553229,0.0450886019022701,0.0439020597469472,0.00969806793991676,0.00394306087649684,1.4793429,"Seagrass",4.452,"0-10cm"
"802","SMAR25",1,50,0.742,27.5282,15,5,"LOI alysis ","Y",2,1.484,20.2682991638999,30.0781559592275,3.305,3.998,1.36308223335155,1.35224380294904,0.0446240454973182,0.0540897521179615,0.00791936847201979,0.00265973752208893,1.2344895,"Seagrass",7.42,"0-10cm"
"803","SMAR25",1,50,0.742,27.5282,19,1,"LOI alysis ","Y",2.5,1.855,20.2682991638999,37.5976949490343,8.524,3.315,1.42354471657244,1.40322432190368,0.119274067361813,0.0463064026228214,0.0153041297020997,0.00190969154085985,3.7599636,"Seagrass",1.855,"0-10cm"
"804","SMAR25",1,50,0.742,27.5282,1,19,"LOI alysis ","N",2,1.484,20.2682991638999,30.0781559592275,2.19,2.293,1.37059599185145,1.37059599185145,0.0301531118207319,0.0315237078125834,0,NA,0.694941,"Seagrass",28.196,"20-30cm"
"805","SMAR25",1,50,0.742,27.5282,10,10,"LOI alysis ","N",2,1.484,20.2682991638999,30.0781559592275,2.358,3.559,1.50261871310414,1.48908729846051,0.0357380951630523,0.0536071427445785,0.0135646613626535,NA,0.7762362,"Seagrass",14.84,"10-20cm"
"806","SMAR25",1,50,0.742,27.5282,13,7,"LOI alysis ","N",2,1.484,20.2682991638999,30.0781559592275,2.917,4.446,1.36494404961701,1.28352283472206,0.0372221622069399,0.0564750047277709,0.0784888542768443,NA,1.0467363,"Seagrass",10.388,"10-20cm"
"807","SMAR25",1,50,0.742,27.5282,5,15,"LOI alysis ","N",2,1.484,20.2682991638999,30.0781559592275,3.361,3.821,1.36617417822098,1.36075496301972,0.0462656687426706,0.0517086885947494,0.00561204617160764,NA,1.2615879,"Seagrass",22.26,"20-30cm"
"808","SMAR25",1,50,0.742,27.5282,14,6,"LOI alysis ","Y",2,1.484,20.2682991638999,30.0781559592275,3.415,4.008,1.29329737011574,1.28588335177292,0.0437200339602792,0.0514353340709168,0.00442513830237545,0,1.2877185,"Seagrass",8.904,"0-10cm"
"809","SMARA",1,34,0.829411765,23.389411773,8,5,"LOI alysis ","Y",2,1.65882353,20.2682991638999,33.6215315661565,0.438,0.44,1.89479767971447,1.89479767971447,0.00757919071885786,0.00757919071885786,0,0,0.001,"Control",8.29411765,"0-10cm"
"810","SMARA",1,34,0.829411765,23.389411773,6,7,"LOI alysis ","N",2,1.65882353,20.2682991638999,33.6215315661565,0.589,0.45,1.8517300402421,1.8517300402421,0.0111103802414526,0.0074069201609684,0,NA,0.001,"Control",11.61176471,"10-20cm"
"811","SMARA",1,34,0.829411765,23.389411773,7,6,"LOI alysis ","Y",2,1.65882353,20.2682991638999,33.6215315661565,0.794,0.438,1.64599878179572,1.64599878179572,0.0131679902543658,0.00658399512718289,0,0,0.0194166,"Control",9.95294118,"0-10cm"
"812","SMARA",1,34,0.829411765,23.389411773,10,3,"LOI alysis ","Y",2,1.65882353,20.2682991638999,33.6215315661565,1.026,0.602,1.58032658016935,1.58032658016935,0.0158032658016935,0.00948195948101611,0,0,0.1316814,"Control",4.97647059,"0-10cm"
"813","SMARA",1,34,0.829411765,23.389411773,11,2,"LOI alysis ","Y",2,1.65882353,20.2682991638999,33.6215315661565,1.556,0.714,1.59835074420268,1.59835074420268,0.0255736119072428,0.0111884552094187,0,0,0.3881484,"Control",3.31764706,"0-10cm"
"814","SMARA",1,34,0.829411765,23.389411773,12,1,"LOI alysis ","Y",2.7,2.2394117655,20.2682991638999,45.3890676143113,1.675,0.984,1.30811235217529,1.30811235217529,0.0222379099869799,0.0130811235217529,0,0,0.4457325,"Control",2.2394117655,"0-10cm"
"815","SMARA",1,34,0.829411765,23.389411773,1,12,"LOI alysis ","N",2,1.65882353,20.2682991638999,33.6215315661565,2.15,5.755,1.56337315855385,1.27941821791664,0.0268677825762494,0.0742062566391651,0.284059040594497,NA,0.675585,"Control",19.90588236,"10-20cm"
"816","SMARA",1,34,0.829411765,23.389411773,3,10,"LOI alysis ","N",2,1.65882353,20.2682991638999,33.6215315661565,4.239,1.259,1.44663249216639,1.43806655282382,0.0603987952186006,0.0186948651867097,0.00878306211062823,NA,1.6864521,"Control",16.5882353,"10-20cm"
"817","SMARB",1,50,0.904,40.8608,17,6,"LOI alysis ","Y",2,1.808,20.2682991638999,36.645084888331,2.49,1.083,1.12214230435837,1.12214230435837,0.0280535576089593,0.0123435653479421,0,0,0.840111,"Control",10.848,"10-20cm"
"818","SMARB",1,50,0.904,40.8608,3,20,"LOI alysis ","N",2,1.808,20.2682991638999,36.645084888331,2.54,1.063,1.27471392527391,1.27471392527391,0.0318678481318477,0.014021853178013,0,NA,0.864306,"Control",36.16,"below30cm"
"819","SMARB",1,50,0.904,40.8608,1,22,"LOI alysis ","N",2,1.808,20.2682991638999,36.645084888331,2.763,1.182,1.09283414466185,1.09283414466185,0.0305993560505317,0.0131140097359422,0,NA,0.9722157,"Control",39.776,"below30cm"
"820","SMARB",1,50,0.904,40.8608,22,1,"LOI alysis ","Y",2.2,1.9888,20.2682991638999,40.3095933771641,2.868,1.607,1.08663958949321,1.08445648635008,0.0314492381041524,0.0173513037816013,0.00216821834897281,0,1.0230252,"Control",1.9888,"0-10cm"
"821","SMARB",1,50,0.904,40.8608,8,15,"LOI alysis ","N",2,1.808,20.2682991638999,36.645084888331,2.874,1.457,1.03061570508263,1.02881464498954,0.0298356247046968,0.0154322196748432,0.00180378897201159,NA,1.0259286,"Control",27.12,"20-30cm"
"822","SMARB",1,50,0.904,40.8608,13,10,"LOI alysis ","N",2,1.808,20.2682991638999,36.645084888331,3.189,1.179,1.14978584790826,1.14978584790826,0.0367931471330644,0.0137974301748992,0,NA,1.1783571,"Control",18.08,"10-20cm"
"823","SMARB",1,50,0.904,40.8608,16,5,"LOI alysis ","N",2,1.808,20.2682991638999,36.645084888331,4.211,0.973,1.0269044297393,1.02567643422129,0.0430784102372943,0.0102567643422129,0.00121162224443744,NA,1.6729029,"Control",9.04,"0-10cm"
"824","SMARB",1,50,0.904,40.8608,20,3,"LOI alysis ","Y",2,1.808,20.2682991638999,36.645084888331,4.465,1.939,0.74806758078296,0.74806758078296,0.0336630411352332,0.0142132840348762,0,0,1.7958135,"Control",5.424,"0-10cm"
"825","SMARB",1,50,0.904,40.8608,18,5,"LOI alysis ","Y",2,1.808,20.2682991638999,36.645084888331,4.629,1.317,0.894499224108439,0.890296750557913,0.040953650525664,0.0115738577572529,0.00418337139802385,0,1.8751731,"Control",9.04,"0-10cm"
"826","SMARB",1,50,0.904,40.8608,21,2,"LOI alysis ","Y",2,1.808,20.2682991638999,36.645084888331,4.927,2.076,0.655585873882094,0.654903654149865,0.0320902790533434,0.0137529767371472,0.000684948611157199,0,2.0193753,"Control",3.616,"0-10cm"
"827","SMARC",1,31.5,0.850793651,22.8012698468,11,1,"LOI analysis ","N",3.4,2.8926984134,20.2682991638999,58.6300768337298,1.081,3.711,1.54545252016235,1.52565039704229,0.0167821543674652,0.0564490646905648,0.0191932206261858,NA,0.1582959,"Control",2.8926984134,"0-10cm"
"828","SMARC",1,31.5,0.850793651,22.8012698468,10,2,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,1.222,2.949,1.52982402281962,1.51048411979995,0.0181258094375994,0.0438040394741986,0.0199314082994296,NA,0.2265258,"Control",3.403174604,"0-10cm"
"829","SMARC",1,31.5,0.850793651,22.8012698468,5,7,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,1.86,3.272,1.72238218766762,1.71147993349161,0.0325181187363406,0.0564788378052232,0.0112414998511622,NA,0.535254,"Control",11.911111114,"10-20cm"
"830","SMARC",1,31.5,0.850793651,22.8012698468,2,10,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,2.078,4.53,1.76715101864568,1.75639374125393,0.0368842685663325,0.0790377183564268,0.011209604958626,NA,0.6407442,"Control",17.01587302,"10-20cm"
"831","SMARC",1,31.5,0.850793651,22.8012698468,7,5,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,2.229,2.26,1.61428749732681,1.58772775045122,0.0349300105099268,0.036517738260378,0.0266119385179176,NA,0.7138131,"Control",8.50793651,"0-10cm"
"832","SMARC",1,31.5,0.850793651,22.8012698468,9,3,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,2.809,1.847,1.65131456802563,1.6371068431686,0.0458389916087209,0.0294679231770348,0.0141903276429166,NA,0.9944751,"Control",5.104761906,"0-10cm"
"833","SMARC",1,31.5,0.850793651,22.8012698468,6,6,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,3.1,3.167,1.69379276581246,1.68245558128368,0.0521561230197942,0.0538385786010779,0.0111313174951281,NA,1.13529,"Control",10.209523812,"10-20cm"
"834","SMARC",1,31.5,0.850793651,22.8012698468,1,11,"LOI analysis ","N",2,1.701587302,20.2682991638999,34.4882804904293,4.112,3.853,1.45634978855899,1.44222904977252,0.0591313910406733,0.0562469329411283,0.0144135918906699,NA,1.6249968,"Control",18.717460322,"10-20cm"
"835","STCH01",1,28,0.642857143,11.571428574,8,1,"LOI analysis ","Y",2,1.285714286,20.2682991638999,26.059241787948,0.84,4.032,2.4991133867187,2.4960434585661,0.0199683476685288,0.0998417383426442,0.00309295261373554,0,0.041676,"Seagrass",1.285714286,"0-10cm"
"836","STCH01",1,28,0.642857143,11.571428574,4,5,"LOI analysis ","Y",2,1.285714286,20.2682991638999,26.059241787948,2.738,3.475,1.62111393507764,1.61439846724385,0.0435887586155839,0.0565039463535346,0.00671546783379304,0,0.9601182,"Seagrass",6.42857143,"0-10cm"
"837","STCH01",1,28,0.642857143,11.571428574,2,7,"LOI analysis ","N",2,1.285714286,20.2682991638999,26.059241787948,3.088,3.085,1.64294879906294,1.64003236731798,0.0508410033868575,0.0508410033868575,0.00297015548763189,NA,1.1294832,"Seagrass",9.000000002,"0-10cm"
"838","STCH01",1,28,0.642857143,11.571428574,3,6,"LOI analysis ","Y",2,1.285714286,20.2682991638999,26.059241787948,3.314,3.658,1.7559605291802,1.75404182408483,0.0578833801947996,0.0648995474911389,0.00266316267237278,0,1.2388446,"Seagrass",7.714285716,"0-10cm"
"839","STCH01",1,28,0.642857143,11.571428574,7,2,"LOI analysis ","Y",2,1.285714286,20.2682991638999,26.059241787948,3.327,5.639,1.74371919067175,1.72000399569298,0.0567601318578684,0.0963202237588069,0.0240068381532624,0,1.2451353,"Seagrass",2.571428572,"0-10cm"
"840","STCH01",1,28,0.642857143,11.571428574,1,8,"LOI analysis ","N",2,1.285714286,20.2682991638999,26.059241787948,4.329,3.097,1.52721250771026,1.52721250771026,0.0656701378315412,0.047343587739018,0,NA,1.7300031,"Seagrass",10.285714288,"10-20cm"
"841","STCH01",1,28,0.642857143,11.571428574,6,3,"LOI analysis ","Y",2,1.285714286,20.2682991638999,26.059241787948,6.002,6.652,1.20513867040155,1.20375720273288,0.0722254321639728,0.0806517325831029,0.000602473399946004,0,2.5395678,"Seagrass",3.857142858,"0-10cm"
"842","STCH02",1,50,0.54,14.58,12,2,"LOI analysis ","Y",2,1.08,20.2682991638999,21.8897630970119,3.916,9.123,1.70202847033488,1.54305004811179,0.06017895187636,0.140417554378173,0.122002234019817,0.0406902530672699,1.5301524,"Seagrass",2.16,"0-10cm"
"843","STCH02",1,50,0.54,14.58,13,1,"LOI analysis ","Y",2,1.08,20.2682991638999,21.8897630970119,1.921,5.804,1.71504825491349,1.60207307153485,0.0304393883591621,0.0929202381490211,0.100996981566319,0.0104112593174254,0.5647719,"Seagrass",1.08,"0-10cm"
"844","STCH02",1,50,0.54,14.58,11,3,"LOI analysis ","Y",2,1.08,20.2682991638999,21.8897630970119,4.629,11.624,1.71143926199521,1.60362630899335,0.073766810213694,0.186020651843228,0.0963281324998825,0.00925546791448173,1.8751731,"Seagrass",3.24,"0-10cm"
"845","STCH02",1,50,0.54,14.58,9,5,"LOI analysis ","Y",2,1.08,20.2682991638999,21.8897630970119,3.123,11.923,1.76817811268517,1.66036515968331,0.0514713199501826,0.197583454002314,0.105821154378606,0.000374604328226803,1.1464197,"Seagrass",5.4,"0-10cm"
"846","STCH02",1,50,0.54,14.58,8,6,"LOI analysis ","Y",2,1.08,20.2682991638999,21.8897630970119,3.236,11.58,1.8928939439119,1.79261876092924,0.0573638003497356,0.207943776267791,0.0993752189258249,0,1.2011004,"Seagrass",6.48,"0-10cm"
"847","STCH02",1,50,0.54,14.58,4,10,"LOI analysis ","N",2,1.08,20.2682991638999,21.8897630970119,4.256,10.363,1.55903925724343,1.47827090940135,0.0635656491042583,0.153740174577741,0.0797496068031134,NA,1.6946784,"Seagrass",10.8,"10-20cm"
"848","STCH02",1,50,0.54,14.58,1,13,"LOI analysis","N",2,1.08,20.2682991638999,21.8897630970119,4.599,3.398,1.68530832592866,1.588139617863,0.0730544224216978,0.0539967470073419,0.0965062979730635,NA,1.8606561,"Seagrass",14.04,"10-20cm"
"849","STCH02",1,50,0.54,14.58,7,7,"LOI analysis ","N",2,1.08,20.2682991638999,21.8897630970119,4.811,9.707,1.57594213546829,1.53267990390356,0.0735686353873711,0.148669950678646,0.0422571955621698,NA,1.9632429,"Seagrass",7.56,"0-10cm"
"850","STCH04",1,50,0.924,42.6888,17,5,"LOI analysis ","Y",2,1.848,20.2682991638999,37.455816854887,1.785,5.171,1.18718542896224,1.18718542896224,0.0213693377213202,0.0617336423060363,0.00156984962383294,NA,0.4989615,"Seagrass",9.24,"0-10cm"
"851","STCH04",1,50,0.924,42.6888,21,1,"LOI analysis ","Y",2,1.848,20.2682991638999,37.455816854887,0.959,7.749,1.2170606284362,1.21148072075965,0.0121148072075965,0.0932840154984931,0.00554253030455304,0,0.0992601,"Seagrass",1.848,"0-10cm"
"852","STCH04",1,50,0.924,42.6888,20,2,"LOI analysis ","Y",2,1.848,20.2682991638999,37.455816854887,2.259,7.464,1.5515881078006,1.54766348374102,0.0355962601260434,0.116074761280576,0.00433043552696774,0,0.7283301,"Seagrass",3.696,"0-10cm"
"853","STCH04",1,50,0.924,42.6888,19,3,"LOI analysis ","Y",2,1.848,20.2682991638999,37.455816854887,2.661,5.931,1.71658250704019,1.70528920107282,0.046042808428966,0.100612062863296,0.011699117434755,0,0.9228579,"Seagrass",5.544,"0-10cm"
"854","STCH04",1,50,0.924,42.6888,2,20,"LOI analysis ","N",2,1.848,20.2682991638999,37.455816854887,2.84,5.976,1.214898080485,1.214898080485,0.03401714625358,0.0728938848291001,0,NA,1.009476,"Seagrass",36.96,"below30cm"
"855","STCH04",1,50,0.924,42.6888,1,21,"LOI analysis ","N",2,1.848,20.2682991638999,37.455816854887,3.1,6.279,1.124925406466,1.124925406466,0.0348726876004461,0.0708703006073582,0,NA,1.13529,"Seagrass",38.808,"below30cm"
"856","STCH04",1,50,0.924,42.6888,15,7,"LOI analysis ","N",2,1.848,20.2682991638999,37.455816854887,3.116,7.227,1.4395360861811,1.4395360861811,0.044625618671614,0.103646598205039,0,NA,1.1430324,"Seagrass",12.936,"10-20cm"
"857","STCH04",1,50,0.924,42.6888,7,15,"LOI analysis ","N",2,1.848,20.2682991638999,37.455816854887,3.258,5.386,1.03941131896368,1.03941131896368,0.0343005735258013,0.0561282112240385,0,NA,1.2117462,"Seagrass",27.72,"20-30cm"
"858","STCH04",1,50,0.924,42.6888,12,10,"LOI analysis ","N",2,1.848,20.2682991638999,37.455816854887,3.455,7.242,1.27029668540768,1.27029668540768,0.0444603839892687,0.0914613613493527,0,NA,1.3070745,"Seagrass",18.48,"10-20cm"
